Time (d),U234,U235,U236,U237,U238,U239,Np236,Np237,Np238,Np239,Pu238,Pu239,Pu240,Pu241,Pu242,Pu243,Am241,Am242,Am243
200.0,0.0,48.50750507518115,3.4545046037005505,0.01035052835173443,8416.310189717718,4.440847065266077e-12,1.203593674997808e-05,1.2259732801465424,5.536700992322569e-06,0.017980101320046665,0.10035704201572386,290.4646663346842,9.36841516555385,0.1817986436838471,0.002462824689613939,2.1775483020737255e-17,0.0015279796643344079,4.572524157459928e-05,2.5474816576790974e-05
210.0,0.0,48.50750507507246,3.45450460371668,0.003706675729753524,8416.310189709538,4.4408470652617585e-12,1.2035935257242803e-05,1.2326171171631177,2.0771116693011247e-07,0.0009438649800532377,0.10036237097571821,290.48170251700265,9.368415165644901,0.18155737329208607,0.0024628246896664313,2.1775209537252457e-17,0.0017691777154419963,4.5725241576610766e-05,2.54748165774838e-05
220.0,0.0,48.507505074963746,3.45450460373281,0.0013274442486931155,8416.310189701358,4.440847065257444e-12,1.2035933764508297e-05,1.2349963430594635,7.916129022872473e-09,4.99592446833159e-05,0.10036257077080844,290.48259642108974,9.368415165735954,0.18131642309744841,0.0024628246897188512,2.1775217047354618e-17,0.0020100449958048595,4.5725241578935126e-05,2.5474816578176615e-05
230.0,0.0,48.50750507485504,3.4545046037489398,0.00047538287519329186,8416.310189693175,4.440847065253126e-12,1.2035932271774186e-05,1.2358484024366794,2.991245389345027e-10,2.6318977037507647e-06,0.10036257838898635,290.48264374953516,9.368415165827004,0.18107579267499102,0.0024628246897711974,2.177521477190978e-17,0.002250581944866752,4.572524158157195e-05,2.5474816578869424e-05
240.0,0.0,48.50750507485504,3.4545046037489398,0.00047538287519329186,8416.310189693175,4.4408470652531256e-12,1.2035932271774186e-05,1.2358484024366794,2.991245389345027e-10,2.6318977037507647e-06,0.10036257838898635,290.48264374953516,9.368415165827004,0.18107579267499102,0.0024628246897711974,2.177521477190978e-17,0.002250581944866752,4.572524158157195e-05,2.5474816578869424e-05
250.0,0.0,47.43256600903882,3.598042469403781,0.051730527125553635,8334.876290346205,0.04397780514130612,1.3442362001073792e-05,1.2427624395699666,0.004040638769505164,6.005497288288283,0.1083676045297066,296.7432194179129,10.314998642201767,0.21056628062677651,0.0030270540006685468,2.659363114347656e-07,0.002464218258244717,7.460172230849282e-05,3.292063789265226e-05
260.0,0.0,46.38144783257521,3.736019327049506,0.06991774556322741,8254.23032226874,0.043552288024680884,1.484865619850226e-05,1.281976892365126,0.0043003588884143506,6.26425650878086,0.12023297935023373,308.3550472742482,11.301123267560923,0.2426354944562086,0.003678107786377069,3.2324380124814275e-07,0.00271418610956016,0.00010564314403060575,4.2289907780870725e-05
270.0,0.0,45.353611553652165,3.8685872790237585,0.07636953516101003,8174.3644982705255,0.04313088721146336,1.628218910070014e-05,1.33175937035363,0.004467183834001676,6.2227202825762005,0.13249794314064603,319.83137689944925,12.316281043507747,0.277325984457817,0.004423050038926736,3.888260146677004e-07,0.0030032619377341812,0.0001392818889174805,5.360938070931448e-05
280.0,0.0,44.348553246768454,3.9958882513898955,0.07836012957947573,8095.271441825409,0.042713563797825954,1.7750416361335754e-05,1.3847101847433803,0.004643878119182417,6.1608535344207755,0.14512005701760824,330.90280061981196,13.358226147783878,0.31466152264232383,0.0052686559802638975,4.632869116944074e-07,0.0033340894350013315,0.00017595485375987316,6.712863228525653e-05
290.0,0.0,43.36577671180289,4.118061750260017,0.07887533046762349,8016.943805905616,0.0423002790181811,1.925471910106535e-05,1.4378021312412488,0.004824821827273126,6.102557249206322,0.158117024210804,341.55615309148175,14.425157162161177,0.35465925440345836,0.006221720444363315,5.472267423007833e-07,0.0037093021563477354,0.00021612060570200164,8.311313023049901e-05
300.0,0.0,42.40477194721175,4.235250877526368,0.07893735190415202,7939.373941645322,0.041890992514364525,2.0793617121434472e-05,1.4900109357217604,0.005003088230283962,6.044264809743149,0.17148518896114237,351.8060620101501,15.515287209778391,0.3973301780299441,0.00728935238496861,6.41273971211592e-07,0.00413163389678773,0.0002602833612984519,0.0001018589429417666
310.0,0.0,41.46498052119933,4.347611922862417,0.07880768634060047,7862.553336106109,0.04148565936905043,2.236430982449001e-05,1.541090246815273,0.005177422477004254,5.985609932445639,0.18520466879024372,361.6649824749403,16.626683491959767,0.4426774065598953,0.008479477121444996,7.461292195226263e-07,0.004604100439057989,0.00030904107156012005,0.00012372337294176325
